,number,src_ip,dst_ip,proto,ip_pkt_len,ip_checksum_status,ip_ttl,ip_highest_layer,stream_index,src_port,dst_port,timestamp,time_delta,flags,tcp_flags_ack,tcp_flags_syn,tcp_flags_fin,tcp_flags_urg,tcp_checksum_status,icmp_type_code,icmp_checksum_status,label,label0,label1,label2,label3,label4,label5,label6
4805,2,2886759188,3394085589,6,60,2,255,TCP,0,23,49212,0.000312,0.000312,0x00000012,1,1,0,0,2,,,5,0,0,0,0,0,1,0
4806,3,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,0.00047,0.000158,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4807,4,3394085589,2886759188,6,79,2,64,TELNET,0,49212,23,0.001368,0.000898,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4808,5,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,0.001541,0.000173,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4809,6,2886759188,3394085589,6,67,2,255,TELNET,0,23,49212,0.069184,0.067643,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4810,7,3394085589,2886759188,6,64,2,64,TELNET,0,49212,23,0.070746,0.001562,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4811,8,2886759188,3394085589,6,67,2,255,TELNET,0,23,49212,0.070978,0.000232,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4812,9,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,0.091349,0.020371,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4813,10,2886759188,3394085589,6,73,2,255,TELNET,0,23,49212,0.091527,0.000178,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4814,11,3394085589,2886759188,6,130,2,64,TELNET,0,49212,23,0.094169,0.002642,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4815,12,2886759188,3394085589,6,73,2,255,TELNET,0,23,49212,0.097125,0.002956,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4816,13,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,0.111377,0.014252,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4817,14,2886759188,3394085589,6,58,2,255,TELNET,0,23,49212,0.152455,0.041078,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4818,15,3394085589,2886759188,6,58,2,64,TELNET,0,49212,23,0.154019,0.001564,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4819,16,2886759188,3394085589,6,59,2,255,TELNET,0,23,49212,0.154269,0.00025,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4820,17,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,0.171553,0.017284,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4821,18,2886759188,3394085589,6,55,2,255,TELNET,0,23,49212,0.171727,0.000174,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4822,19,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,0.18217,0.010443,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4823,20,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,1.092028,0.909858,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4824,21,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,1.092338,0.00031,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4825,22,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,1.111204,0.018866,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4826,23,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,1.21184,0.100636,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4827,24,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,1.212062,0.000222,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4828,25,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,1.231403,0.019341,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4829,26,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,1.431998,0.200595,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4830,27,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,1.432238,0.00024,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4831,28,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,1.451525,0.019287,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4832,29,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,1.641885,0.19036,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4833,30,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,1.642103,0.000218,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4834,31,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,1.661305,0.019202,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4835,32,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,1.83185,0.170545,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4836,33,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,1.832115,0.000265,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4837,34,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,1.851429,0.019314,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4838,35,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,1.911839,0.06041,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4839,36,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,1.912059,0.00022,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4840,37,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,1.931409,0.01935,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4841,38,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,2.731869,0.80046,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4842,39,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,2.732138,0.000269,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4843,40,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,2.75132,0.019182,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4844,41,3394085589,2886759188,6,54,2,64,TELNET,0,49212,23,3.29198,0.54066,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4845,42,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,3.292279,0.000299,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4846,43,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,3.31146,0.019181,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4847,44,2886759188,3394085589,6,62,2,255,TELNET,0,23,49212,3.311673,0.000213,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4848,45,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,3.331558,0.019885,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4849,46,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,4.0717,0.740142,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4850,47,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,4.11517,0.04347,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4851,48,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,4.291964,0.176794,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4852,49,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,4.335346,0.043382,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4853,50,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,4.581943,0.246597,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4854,51,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,4.625296,0.043353,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4855,52,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,4.801815,0.176519,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4856,53,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,4.84524,0.043425,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4857,54,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,5.111683,0.266443,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4858,55,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,5.155405,0.043722,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4859,56,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,5.331974,0.176569,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4860,57,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,5.375354,0.04338,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4861,58,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,5.521922,0.146568,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4862,59,2886759188,3394085589,6,52,2,255,TCP,0,23,49212,5.565313,0.043391,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4863,60,3394085589,2886759188,6,54,2,64,TELNET,0,49212,23,5.81192,0.246607,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4864,61,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,5.812766,0.000846,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4865,62,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,5.831518,0.018752,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4866,63,2886759188,3394085589,6,107,2,255,TELNET,0,23,49212,5.856115,0.024597,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4867,64,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,5.871472,0.015357,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4868,65,2886759188,3394085589,6,114,2,255,TELNET,0,23,49212,5.904284,0.032812,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4869,66,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,5.921462,0.017178,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4870,67,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,5.932798,0.011336,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4871,68,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,5.951466,0.018668,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4872,69,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,12.69214,6.740674,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4873,70,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,12.692433,0.000293,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4874,71,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,12.711441,0.019008,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4875,72,3394085589,2886759188,6,54,2,64,TELNET,0,49212,23,12.781972,0.070531,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4876,73,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,12.782231,0.000259,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4877,74,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,12.801409,0.019178,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4878,75,2886759188,3394085589,6,104,2,255,TELNET,0,23,49212,12.807447,0.006038,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4879,76,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,12.821557,0.01411,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4880,77,2886759188,3394085589,6,109,2,255,TELNET,0,23,49212,12.821824,0.000267,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4881,78,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,12.841463,0.019639,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4882,79,2886759188,3394085589,6,110,2,255,TELNET,0,23,49212,12.864873,0.02341,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4883,80,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,12.881581,0.016708,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4884,81,2886759188,3394085589,6,305,2,255,TELNET,0,23,49212,12.881996,0.000415,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4885,82,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,12.901397,0.019401,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4886,83,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.022,3.120603,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4887,84,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.022352,0.000352,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4888,85,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.041478,0.019126,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4889,86,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.102074,0.060596,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4890,87,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.102434,0.00036,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4891,88,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.121551,0.019117,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4892,89,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.131982,0.010431,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4893,90,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.132226,0.000244,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4894,91,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.151759,0.019533,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4895,92,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.332033,0.180274,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4896,93,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.332306,0.000273,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4897,94,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.351561,0.019255,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4898,95,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.361933,0.010372,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4899,96,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.362166,0.000233,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4900,97,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.381193,0.019027,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4901,98,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.412083,0.03089,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4902,99,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.412309,0.000226,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4903,100,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.431709,0.0194,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4904,101,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,16.472073,0.040364,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4905,102,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,16.4723,0.000227,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4906,103,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,16.491706,0.019406,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4907,104,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,17.061968,0.570262,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4908,105,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,17.062258,0.00029,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4909,106,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,17.081551,0.019293,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4910,107,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,17.091995,0.010444,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4911,108,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,17.093311,0.001316,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4912,109,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,17.111481,0.01817,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4913,110,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,17.782045,0.670564,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4914,111,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,17.782332,0.000287,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4915,112,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,17.801553,0.019221,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4916,113,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,17.861912,0.060359,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4917,114,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,17.862195,0.000283,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4918,115,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,17.881645,0.01945,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4919,116,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,18.322071,0.440426,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4920,117,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,18.322365,0.000294,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4921,118,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,18.341629,0.019264,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4922,119,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,18.362123,0.020494,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4923,120,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,18.36237,0.000247,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4924,121,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,18.381068,0.018698,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4925,122,3394085589,2886759188,6,54,2,64,TELNET,0,49212,23,19.422187,1.041119,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4926,123,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,19.42248,0.000293,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4927,124,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,19.441593,0.019113,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4928,125,2886759188,3394085589,6,71,2,255,TELNET,0,23,49212,19.446706,0.005113,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4929,126,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,19.461741,0.015035,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4930,127,2886759188,3394085589,6,96,2,255,TELNET,0,23,49212,19.461992,0.000251,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4931,128,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,19.481755,0.019763,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4932,129,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,19.922042,0.440287,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4933,130,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,19.922324,0.000282,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4934,131,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,19.94148,0.019156,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4935,132,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,20.101875,0.160395,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4936,133,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,20.102131,0.000256,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4937,134,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,20.121606,0.019475,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4938,135,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,20.312085,0.190479,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4939,136,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,20.312317,0.000232,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4940,137,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,20.331623,0.019306,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4941,138,3394085589,2886759188,6,54,2,64,TELNET,0,49212,23,20.592144,0.260521,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4942,139,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,20.592419,0.000275,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4943,140,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,20.61155,0.019131,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4944,141,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,20.611728,0.000178,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4945,142,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,20.631554,0.019826,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4946,143,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,21.66215,1.030596,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4947,144,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,21.662466,0.000316,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4948,145,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,21.681718,0.019252,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4949,146,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,21.894287,0.212569,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4950,147,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,21.894575,0.000288,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4951,148,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,21.911656,0.017081,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4952,149,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,21.942045,0.030389,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4953,150,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,21.94231,0.000265,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4954,151,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,21.961649,0.019339,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4955,152,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,22.132053,0.170404,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4956,153,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,22.132342,0.000289,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4957,154,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.154265,0.021923,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4958,155,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,22.212244,0.057979,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4959,156,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,22.212524,0.00028,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4960,157,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.231827,0.019303,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4961,158,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,22.322197,0.09037,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4962,159,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,22.322473,0.000276,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4963,160,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.34169,0.019217,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4964,161,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,22.501989,0.160299,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4965,162,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,22.50227,0.000281,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4966,163,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.521744,0.019474,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4967,164,3394085589,2886759188,6,54,2,64,TELNET,0,49212,23,22.762091,0.240347,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4968,165,2886759188,3394085589,6,54,2,255,TELNET,0,23,49212,22.762378,0.000287,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4969,166,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.780739,0.018361,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4970,167,2886759188,3394085589,6,91,2,255,TELNET,0,23,49212,22.780958,0.000219,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4971,168,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.781757,0.000799,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4972,169,2886759188,3394085589,6,84,2,255,TELNET,0,23,49212,22.806051,0.024294,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4973,170,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,22.82171,0.015659,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4974,171,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,30.11219,7.29048,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4975,172,2886759188,3394085589,6,53,2,255,TELNET,0,23,49212,30.112461,0.000271,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4976,173,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,30.131623,0.019162,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4977,174,3394085589,2886759188,6,53,2,64,TELNET,0,49212,23,30.9721,0.840477,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4978,175,2886759188,3394085589,6,55,2,255,TELNET,0,23,49212,30.972407,0.000307,0x00000018,1,0,0,0,2,,,5,0,0,0,0,0,1,0
4979,176,3394085589,2886759188,6,52,2,64,TCP,0,49212,23,30.980196,0.007789,0x00000010,1,0,0,0,2,,,5,0,0,0,0,0,1,0
